nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,test_nloglik
40,5,0.15,0,0.9,1,0.5,0.4491924346411648
50,5,0.15,0,0.9,1,0.5,0.4481203904730201
60,5,0.15,0,0.9,1,0.5,0.44830923045553395
70,5,0.15,0,0.9,1,0.5,0.4480300517453742
80,5,0.15,0,0.9,1,0.5,0.4480154756379141
90,5,0.15,0,0.9,1,0.5,0.44869754375559695
100,5,0.15,0,0.9,1,0.5,0.44836268567277254
10,6,0.15,0,0.9,1,0.5,0.5049679071958253
20,6,0.15,0,0.9,1,0.5,0.4641947694842718
30,6,0.15,0,0.9,1,0.5,0.4523557285983007
40,6,0.15,0,0.9,1,0.5,0.448513618395613
50,6,0.15,0,0.9,1,0.5,0.4479994115124204
60,6,0.15,0,0.9,1,0.5,0.44835778702378287
70,6,0.15,0,0.9,1,0.5,0.44864318438484646
80,6,0.15,0,0.9,1,0.5,0.44877127990969357
90,6,0.15,0,0.9,1,0.5,0.44913005409792967
100,6,0.15,0,0.9,1,0.5,0.4491034771848376
10,7,0.15,0,0.9,1,0.5,0.5050060151571433
20,7,0.15,0,0.9,1,0.5,0.4642569043893001
30,7,0.15,0,0.9,1,0.5,0.45234625933211436
40,7,0.15,0,0.9,1,0.5,0.4490416435511122
50,7,0.15,0,0.9,1,0.5,0.4484238213256489
60,7,0.15,0,0.9,1,0.5,0.4484942585258217
70,7,0.15,0,0.9,1,0.5,0.44920009915168263
80,7,0.15,0,0.9,1,0.5,0.4492172888325418
90,7,0.15,0,0.9,1,0.5,0.4495498387206789
100,7,0.15,0,0.9,1,0.5,0.4501812913101719
10,8,0.15,0,0.9,1,0.5,0.5049448678797646
20,8,0.15,0,0.9,1,0.5,0.46432725293379945
30,8,0.15,0,0.9,1,0.5,0.45230601156933975
40,8,0.15,0,0.9,1,0.5,0.44948139093058564
50,8,0.15,0,0.9,1,0.5,0.4493875424389666
60,8,0.15,0,0.9,1,0.5,0.44867600064338264
70,8,0.15,0,0.9,1,0.5,0.449470291705247
80,8,0.15,0,0.9,1,0.5,0.45057078482450424
90,8,0.15,0,0.9,1,0.5,0.4510214762724161
100,8,0.15,0,0.9,1,0.5,0.451172585911447
10,1,0.2,0,0.9,1,0.5,0.4883814983929652
20,1,0.2,0,0.9,1,0.5,0.45801391276480613
30,1,0.2,0,0.9,1,0.5,0.45164998650717125
40,1,0.2,0,0.9,1,0.5,0.45000832672692664
50,1,0.2,0,0.9,1,0.5,0.4491726216917984
60,1,0.2,0,0.9,1,0.5,0.448901199767871
70,1,0.2,0,0.9,1,0.5,0.44876399861014254
80,1,0.2,0,0.9,1,0.5,0.44849089391864017
90,1,0.2,0,0.9,1,0.5,0.4483957647768988
100,1,0.2,0,0.9,1,0.5,0.44844978471021346
10,2,0.2,0,0.9,1,0.5,0.48712947621673247
20,2,0.2,0,0.9,1,0.5,0.4562215266688324
30,2,0.2,0,0.9,1,0.5,0.44997869016493514
40,2,0.2,0,0.9,1,0.5,0.44880933826975855
50,2,0.2,0,0.9,1,0.5,0.4483803633911308
60,2,0.2,0,0.9,1,0.5,0.44815285059115834
70,2,0.2,0,0.9,1,0.5,0.4479732762070785
80,2,0.2,0,0.9,1,0.5,0.4480220375649183
90,2,0.2,0,0.9,1,0.5,0.4478358325720657
100,2,0.2,0,0.9,1,0.5,0.4478843579303559
10,3,0.2,0,0.9,1,0.5,0.48640649454744217
20,3,0.2,0,0.9,1,0.5,0.45539839188595455
30,3,0.2,0,0.9,1,0.5,0.4494504590744813
40,3,0.2,0,0.9,1,0.5,0.4481199304985873
50,3,0.2,0,0.9,1,0.5,0.44809340995930336
60,3,0.2,0,0.9,1,0.5,0.4478729442254204
70,3,0.2,0,0.9,1,0.5,0.4477142164262114
80,3,0.2,0,0.9,1,0.5,0.4477696570403158
90,3,0.2,0,0.9,1,0.5,0.4479139176851378
100,3,0.2,0,0.9,1,0.5,0.4477366412754307
10,4,0.2,0,0.9,1,0.5,0.48627049600960126
20,4,0.2,0,0.9,1,0.5,0.45499438849683344
30,4,0.2,0,0.9,1,0.5,0.44905678408738625
40,4,0.2,0,0.9,1,0.5,0.448308541432435
50,4,0.2,0,0.9,1,0.5,0.4477680243550786
60,4,0.2,0,0.9,1,0.5,0.44830482363362634
70,4,0.2,0,0.9,1,0.5,0.4481258185755158
80,4,0.2,0,0.9,1,0.5,0.44821296084753465
90,4,0.2,0,0.9,1,0.5,0.4482144513289082
100,4,0.2,0,0.9,1,0.5,0.44835619147004374
10,5,0.2,0,0.9,1,0.5,0.48603021917671474
20,5,0.2,0,0.9,1,0.5,0.4547382823111985
30,5,0.2,0,0.9,1,0.5,0.44885568879459703
40,5,0.2,0,0.9,1,0.5,0.448101180211284
50,5,0.2,0,0.9,1,0.5,0.44852242859266084
60,5,0.2,0,0.9,1,0.5,0.44807601457387547
70,5,0.2,0,0.9,1,0.5,0.44871082183067157
80,5,0.2,0,0.9,1,0.5,0.44937761451594577
90,5,0.2,0,0.9,1,0.5,0.44878921953414697
100,5,0.2,0,0.9,1,0.5,0.449893619249722
10,6,0.2,0,0.9,1,0.5,0.48590746938184587
20,6,0.2,0,0.9,1,0.5,0.4546799281516143
30,6,0.2,0,0.9,1,0.5,0.4491034889216278
40,6,0.2,0,0.9,1,0.5,0.4486975172690947
50,6,0.2,0,0.9,1,0.5,0.4490877100942747
60,6,0.2,0,0.9,1,0.5,0.44912258146782796
70,6,0.2,0,0.9,1,0.5,0.44959498565113054
80,6,0.2,0,0.9,1,0.5,0.4498095338571757
90,6,0.2,0,0.9,1,0.5,0.45013712200983574
100,6,0.2,0,0.9,1,0.5,0.4500889119395484
10,7,0.2,0,0.9,1,0.5,0.48615467128583145
20,7,0.2,0,0.9,1,0.5,0.4545438673164891
30,7,0.2,0,0.9,1,0.5,0.44916771439948333
40,7,0.2,0,0.9,1,0.5,0.4490160668967469
50,7,0.2,0,0.9,1,0.5,0.44922431727756507
60,7,0.2,0,0.9,1,0.5,0.44967116284425784
70,7,0.2,0,0.9,1,0.5,0.4507731389123951
80,7,0.2,0,0.9,1,0.5,0.4509330266538649
90,7,0.2,0,0.9,1,0.5,0.45181981060796117
100,7,0.2,0,0.9,1,0.5,0.45165906152162427
10,8,0.2,0,0.9,1,0.5,0.4859564111895166
20,8,0.2,0,0.9,1,0.5,0.45451666123441353
30,8,0.2,0,0.9,1,0.5,0.44916684280286395
40,8,0.2,0,0.9,1,0.5,0.4494239342350049
50,8,0.2,0,0.9,1,0.5,0.4495881755860636
60,8,0.2,0,0.9,1,0.5,0.45042487812317544
70,8,0.2,0,0.9,1,0.5,0.45308085682799776
80,8,0.2,0,0.9,1,0.5,0.4525194159778595
90,8,0.2,0,0.9,1,0.5,0.4531608199832865
100,8,0.2,0,0.9,1,0.5,0.4543082944065346
10,1,0.25,0,0.9,1,0.5,0.47547764305819906
20,1,0.25,0,0.9,1,0.5,0.45337985956121635
30,1,0.25,0,0.9,1,0.5,0.45035132755074986
40,1,0.25,0,0.9,1,0.5,0.44938311648665874
50,1,0.25,0,0.9,1,0.5,0.4488513333945446
60,1,0.25,0,0.9,1,0.5,0.44869213010241865
70,1,0.25,0,0.9,1,0.5,0.44836845595976316
80,1,0.25,0,0.9,1,0.5,0.44833256258385273
90,1,0.25,0,0.9,1,0.5,0.4482322405326489
100,1,0.25,0,0.9,1,0.5,0.4481186972969291
10,2,0.25,0,0.9,1,0.5,0.47437460991805985
20,2,0.25,0,0.9,1,0.5,0.4518856346017662
30,2,0.25,0,0.9,1,0.5,0.4489609261424355
40,2,0.25,0,0.9,1,0.5,0.44844636062253196
50,2,0.25,0,0.9,1,0.5,0.4478142891083911
60,2,0.25,0,0.9,1,0.5,0.44789491242812035
70,2,0.25,0,0.9,1,0.5,0.4478618222126048
80,2,0.25,0,0.9,1,0.5,0.4479316817253125
90,2,0.25,0,0.9,1,0.5,0.44786749945940735
100,2,0.25,0,0.9,1,0.5,0.44806667621016705
10,3,0.25,0,0.9,1,0.5,0.47350466650526385
20,3,0.25,0,0.9,1,0.5,0.45134299295393915
30,3,0.25,0,0.9,1,0.5,0.44858555282406354
40,3,0.25,0,0.9,1,0.5,0.44800257486946204
50,3,0.25,0,0.9,1,0.5,0.4476631591165962
60,3,0.25,0,0.9,1,0.5,0.44789270386062024
70,3,0.25,0,0.9,1,0.5,0.4475865160617453
80,3,0.25,0,0.9,1,0.5,0.44799464556222984
90,3,0.25,0,0.9,1,0.5,0.44833377535569957
100,3,0.25,0,0.9,1,0.5,0.4480827099326436
10,4,0.25,0,0.9,1,0.5,0.47318639696672304
20,4,0.25,0,0.9,1,0.5,0.4507422673866255
30,4,0.25,0,0.9,1,0.5,0.44798175702837556
40,4,0.25,0,0.9,1,0.5,0.4480045324440402
50,4,0.25,0,0.9,1,0.5,0.4483506791485885
60,4,0.25,0,0.9,1,0.5,0.44896375376985304
70,4,0.25,0,0.9,1,0.5,0.4485441189109542
80,4,0.25,0,0.9,1,0.5,0.44874868937230694
90,4,0.25,0,0.9,1,0.5,0.44929489278081725
100,4,0.25,0,0.9,1,0.5,0.44880674321713665
10,5,0.25,0,0.9,1,0.5,0.4729975519561538
20,5,0.25,0,0.9,1,0.5,0.4505454229935909
30,5,0.25,0,0.9,1,0.5,0.44840915000645787
40,5,0.25,0,0.9,1,0.5,0.44834145910106366
50,5,0.25,0,0.9,1,0.5,0.4490200174526004
60,5,0.25,0,0.9,1,0.5,0.4481340252444046
70,5,0.25,0,0.9,1,0.5,0.448425770857502
80,5,0.25,0,0.9,1,0.5,0.44940483947191223
90,5,0.25,0,0.9,1,0.5,0.44916028759385346
100,5,0.25,0,0.9,1,0.5,0.45020025742564784
10,6,0.25,0,0.9,1,0.5,0.4726465850940006
20,6,0.25,0,0.9,1,0.5,0.45075568368999963
30,6,0.25,0,0.9,1,0.5,0.44853285812332777
40,6,0.25,0,0.9,1,0.5,0.4488367620960441
50,6,0.25,0,0.9,1,0.5,0.44846147914458895
60,6,0.25,0,0.9,1,0.5,0.4491360547584832
70,6,0.25,0,0.9,1,0.5,0.45066271169175376
80,6,0.25,0,0.9,1,0.5,0.4506946261859287
90,6,0.25,0,0.9,1,0.5,0.45081945386175054
100,6,0.25,0,0.9,1,0.5,0.4514458133812853
10,7,0.25,0,0.9,1,0.5,0.4728557847566844
20,7,0.25,0,0.9,1,0.5,0.4508083131310754
30,7,0.25,0,0.9,1,0.5,0.4486927482712142
40,7,0.25,0,0.9,1,0.5,0.44992110467072544
50,7,0.25,0,0.9,1,0.5,0.45058521181368605
60,7,0.25,0,0.9,1,0.5,0.4509698397975492
70,7,0.25,0,0.9,1,0.5,0.4507399234871375
80,7,0.25,0,0.9,1,0.5,0.4528506442755787
90,7,0.25,0,0.9,1,0.5,0.4535528643996694
100,7,0.25,0,0.9,1,0.5,0.4536848841047029
10,8,0.25,0,0.9,1,0.5,0.47333255484341186
20,8,0.25,0,0.9,1,0.5,0.45125792157901684
30,8,0.25,0,0.9,1,0.5,0.44902231600187525
40,8,0.25,0,0.9,1,0.5,0.4505709081929297
50,8,0.25,0,0.9,1,0.5,0.4515934480863193
60,8,0.25,0,0.9,1,0.5,0.453451658294338
70,8,0.25,0,0.9,1,0.5,0.45385762236298127
80,8,0.25,0,0.9,1,0.5,0.45600684838632377
90,8,0.25,0,0.9,1,0.5,0.45591770051146524
100,8,0.25,0,0.9,1,0.5,0.45747994741122233
10,1,0.3,0,0.9,1,0.5,0.46707811714609415
20,1,0.3,0,0.9,1,0.5,0.45167346338980274
30,1,0.3,0,0.9,1,0.5,0.4496424752297723
40,1,0.3,0,0.9,1,0.5,0.4490971008155541
50,1,0.3,0,0.9,1,0.5,0.44855822100139436
60,1,0.3,0,0.9,1,0.5,0.4483006758297454
70,1,0.3,0,0.9,1,0.5,0.4482788302998252
80,1,0.3,0,0.9,1,0.5,0.447933259288252
90,1,0.3,0,0.9,1,0.5,0.4482401020705866
100,1,0.3,0,0.9,1,0.5,0.4480427580360052
10,2,0.3,0,0.9,1,0.5,0.4651402096979031
20,2,0.3,0,0.9,1,0.5,0.4500157696422876
30,2,0.3,0,0.9,1,0.5,0.4485680662356308
40,2,0.3,0,0.9,1,0.5,0.44816162139914256
50,2,0.3,0,0.9,1,0.5,0.44771625313453417
60,2,0.3,0,0.9,1,0.5,0.4477859624531361
70,2,0.3,0,0.9,1,0.5,0.44791251068857796
80,2,0.3,0,0.9,1,0.5,0.44814397132597183
90,2,0.3,0,0.9,1,0.5,0.44811715456313916
100,2,0.3,0,0.9,1,0.5,0.4475878874214582
10,3,0.3,0,0.9,1,0.5,0.46459283458908407
20,3,0.3,0,0.9,1,0.5,0.4494425717798883
30,3,0.3,0,0.9,1,0.5,0.4482980544458496
40,3,0.3,0,0.9,1,0.5,0.44785901452564675
50,3,0.3,0,0.9,1,0.5,0.4483859122086212
60,3,0.3,0,0.9,1,0.5,0.44808107782226136
70,3,0.3,0,0.9,1,0.5,0.44831808070601875
80,3,0.3,0,0.9,1,0.5,0.4481574388588664
90,3,0.3,0,0.9,1,0.5,0.44838467463832077
100,3,0.3,0,0.9,1,0.5,0.44863880076342894
10,4,0.3,0,0.9,1,0.5,0.4643265332897212
20,4,0.3,0,0.9,1,0.5,0.4488623788228366
30,4,0.3,0,0.9,1,0.5,0.44785886708578043
40,4,0.3,0,0.9,1,0.5,0.44820698011773297
50,4,0.3,0,0.9,1,0.5,0.4479233577222505
60,4,0.3,0,0.9,1,0.5,0.44841126017253574
70,4,0.3,0,0.9,1,0.5,0.448919234187641
80,4,0.3,0,0.9,1,0.5,0.4489180182674373
90,4,0.3,0,0.9,1,0.5,0.44957478801268
100,4,0.3,0,0.9,1,0.5,0.4486324828652126
10,5,0.3,0,0.9,1,0.5,0.46408023185047315
20,5,0.3,0,0.9,1,0.5,0.44900179808454377
30,5,0.3,0,0.9,1,0.5,0.4483981840121634
40,5,0.3,0,0.9,1,0.5,0.44822363368930657
50,5,0.3,0,0.9,1,0.5,0.44937240954723767
60,5,0.3,0,0.9,1,0.5,0.44885771209466185
70,5,0.3,0,0.9,1,0.5,0.45071727277318
80,5,0.3,0,0.9,1,0.5,0.4505795571131567
90,5,0.3,0,0.9,1,0.5,0.45212036641420916
100,5,0.3,0,0.9,1,0.5,0.45134716460639773
10,6,0.3,0,0.9,1,0.5,0.4643706578267216
20,6,0.3,0,0.9,1,0.5,0.44885469044155046
30,6,0.3,0,0.9,1,0.5,0.4487610055491302
40,6,0.3,0,0.9,1,0.5,0.4498182003096506
50,6,0.3,0,0.9,1,0.5,0.4503512989347477
60,6,0.3,0,0.9,1,0.5,0.4514301644871543
70,6,0.3,0,0.9,1,0.5,0.4514707946729443
80,6,0.3,0,0.9,1,0.5,0.45185531988012956
90,6,0.3,0,0.9,1,0.5,0.45210733674246945
100,6,0.3,0,0.9,1,0.5,0.45290856368119575
10,7,0.3,0,0.9,1,0.5,0.46417491478255457
20,7,0.3,0,0.9,1,0.5,0.44905254762320235
30,7,0.3,0,0.9,1,0.5,0.4499854557959714
40,7,0.3,0,0.9,1,0.5,0.45115957079977725
50,7,0.3,0,0.9,1,0.5,0.4510369157374676
60,7,0.3,0,0.9,1,0.5,0.45133740825504404
70,7,0.3,0,0.9,1,0.5,0.45307211420802773
80,7,0.3,0,0.9,1,0.5,0.45449836540641514
90,7,0.3,0,0.9,1,0.5,0.45744686772116355
100,7,0.3,0,0.9,1,0.5,0.45805210033151755
10,8,0.3,0,0.9,1,0.5,0.46393243528367784
20,8,0.3,0,0.9,1,0.5,0.4500079293388825
30,8,0.3,0,0.9,1,0.5,0.44962477339202533
40,8,0.3,0,0.9,1,0.5,0.45200967583422685
50,8,0.3,0,0.9,1,0.5,0.4543599116516985
60,8,0.3,0,0.9,1,0.5,0.4570139388896165
70,8,0.3,0,0.9,1,0.5,0.45689125067837616
80,8,0.3,0,0.9,1,0.5,0.45962615805080964
90,8,0.3,0,0.9,1,0.5,0.46096298417215587
100,8,0.3,0,0.9,1,0.5,0.4630113467219146
10,1,0.05,0,1,1,0.5,0.5704814267300604
20,1,0.05,0,1,1,0.5,0.5334092120228762
30,1,0.05,0,1,1,0.5,0.507233705663935
40,1,0.05,0,1,1,0.5,0.4891223776644328
50,1,0.05,0,1,1,0.5,0.4765812716718679
60,1,0.05,0,1,1,0.5,0.46799537131712576
70,1,0.05,0,1,1,0.5,0.46219937512407805
80,1,0.05,0,1,1,0.5,0.45826909176716185
90,1,0.05,0,1,1,0.5,0.45560893816842724
100,1,0.05,0,1,1,0.5,0.4538022172479741
10,2,0.05,0,1,1,0.5,0.5703342483743871
20,2,0.05,0,1,1,0.5,0.532870335698944
30,2,0.05,0,1,1,0.5,0.5064182641298796
40,2,0.05,0,1,1,0.5,0.48810197120613175
50,2,0.05,0,1,1,0.5,0.47518548105321134
60,2,0.05,0,1,1,0.5,0.4663450923292219
70,2,0.05,0,1,1,0.5,0.4604361512615328
80,2,0.05,0,1,1,0.5,0.45659921200912434
90,2,0.05,0,1,1,0.5,0.4539623641250492
100,2,0.05,0,1,1,0.5,0.45212334985815267
10,3,0.05,0,1,1,0.5,0.5701949321933425
20,3,0.05,0,1,1,0.5,0.5326690038493705
30,3,0.05,0,1,1,0.5,0.5060196491763763
40,3,0.05,0,1,1,0.5,0.48740341997210096
50,3,0.05,0,1,1,0.5,0.4744528741120627
60,3,0.05,0,1,1,0.5,0.4657281940596496
70,3,0.05,0,1,1,0.5,0.45968386669343964
80,3,0.05,0,1,1,0.5,0.4557746927364206
90,3,0.05,0,1,1,0.5,0.4531817961889507
100,3,0.05,0,1,1,0.5,0.4513765630475948
10,4,0.05,0,1,1,0.5,0.5700965644319802
20,4,0.05,0,1,1,0.5,0.5324423496580475
30,4,0.05,0,1,1,0.5,0.5057549578554582
40,4,0.05,0,1,1,0.5,0.4869215912098453
50,4,0.05,0,1,1,0.5,0.4740990222301575
60,4,0.05,0,1,1,0.5,0.4653358107044889
70,4,0.05,0,1,1,0.5,0.459247624662483
80,4,0.05,0,1,1,0.5,0.45530340755927573
90,4,0.05,0,1,1,0.5,0.45263318091426863
100,4,0.05,0,1,1,0.5,0.4508415991438998
10,5,0.05,0,1,1,0.5,0.5698986889367899
20,5,0.05,0,1,1,0.5,0.5322721593321926
30,5,0.05,0,1,1,0.5,0.5055727421768782
40,5,0.05,0,1,1,0.5,0.48688553213438285
50,5,0.05,0,1,1,0.5,0.4738697472635695
60,5,0.05,0,1,1,0.5,0.4648679746888841
70,5,0.05,0,1,1,0.5,0.45906065001029395
80,5,0.05,0,1,1,0.5,0.4549966037197824
90,5,0.05,0,1,1,0.5,0.45233540954835944
100,5,0.05,0,1,1,0.5,0.45079602708852506
10,6,0.05,0,1,1,0.5,0.5698921858312029
20,6,0.05,0,1,1,0.5,0.5322443498109096
30,6,0.05,0,1,1,0.5,0.5053233427805494
40,6,0.05,0,1,1,0.5,0.4867665395885139
50,6,0.05,0,1,1,0.5,0.473620876576161
60,6,0.05,0,1,1,0.5,0.46472164073738387
70,6,0.05,0,1,1,0.5,0.4588376284046219
80,6,0.05,0,1,1,0.5,0.45491229026013147
90,6,0.05,0,1,1,0.5,0.452172389688103
100,6,0.05,0,1,1,0.5,0.45054832670271716
10,7,0.05,0,1,1,0.5,0.5699186744482542
20,7,0.05,0,1,1,0.5,0.5322600977148104
30,7,0.05,0,1,1,0.5,0.5053180935704523
40,7,0.05,0,1,1,0.5,0.48654796840529013
50,7,0.05,0,1,1,0.5,0.47352900804222886
60,7,0.05,0,1,1,0.5,0.4645907149591816
70,7,0.05,0,1,1,0.5,0.458684125378248
80,7,0.05,0,1,1,0.5,0.45472455005332235
90,7,0.05,0,1,1,0.5,0.4520993979481946
100,7,0.05,0,1,1,0.5,0.4503743403810642
10,8,0.05,0,1,1,0.5,0.569937617637287
20,8,0.05,0,1,1,0.5,0.5321043595320193
30,8,0.05,0,1,1,0.5,0.50546230750431
40,8,0.05,0,1,1,0.5,0.4865167285293726
50,8,0.05,0,1,1,0.5,0.47356104863466963
60,8,0.05,0,1,1,0.5,0.4645550070583231
70,8,0.05,0,1,1,0.5,0.4588626230644327
80,8,0.05,0,1,1,0.5,0.4545596991891701
90,8,0.05,0,1,1,0.5,0.4521240717814321
100,8,0.05,0,1,1,0.5,0.4505801550123766
10,1,0.1,0,1,1,0.5,0.5332720090449234
20,1,0.1,0,1,1,0.5,0.4887908477099027
30,1,0.1,0,1,1,0.5,0.4677858979643646
40,1,0.1,0,1,1,0.5,0.4581766956096792
50,1,0.1,0,1,1,0.5,0.4537594961369518
60,1,0.1,0,1,1,0.5,0.4516216437162979
70,1,0.1,0,1,1,0.5,0.45053769061703264
80,1,0.1,0,1,1,0.5,0.4498654899982187
90,1,0.1,0,1,1,0.5,0.4495985204896708
100,1,0.1,0,1,1,0.5,0.44931489084234344
10,2,0.1,0,1,1,0.5,0.5326130878991836
20,2,0.1,0,1,1,0.5,0.4877207789102424
30,2,0.1,0,1,1,0.5,0.46616003708944626
40,2,0.1,0,1,1,0.5,0.45635481373046277
50,2,0.1,0,1,1,0.5,0.45210250636405397
60,2,0.1,0,1,1,0.5,0.4500335287199751
70,2,0.1,0,1,1,0.5,0.4492062425493604
80,2,0.1,0,1,1,0.5,0.44872992101536163
90,2,0.1,0,1,1,0.5,0.4485033858746041
100,2,0.1,0,1,1,0.5,0.44841975379256227
10,3,0.1,0,1,1,0.5,0.5323261447434131
20,3,0.1,0,1,1,0.5,0.48721409140808036
30,3,0.1,0,1,1,0.5,0.46543087945684636
40,3,0.1,0,1,1,0.5,0.455740571518991
50,3,0.1,0,1,1,0.5,0.45137901469411323
60,3,0.1,0,1,1,0.5,0.44947378434053753
70,3,0.1,0,1,1,0.5,0.4485906769626642
80,3,0.1,0,1,1,0.5,0.44811325008562153
90,3,0.1,0,1,1,0.5,0.4480303450942705
100,3,0.1,0,1,1,0.5,0.4478690859575638
10,4,0.1,0,1,1,0.5,0.5321722751125719
20,4,0.1,0,1,1,0.5,0.48665562338887086
30,4,0.1,0,1,1,0.5,0.4648960362669178
40,4,0.1,0,1,1,0.5,0.4551585970657627
50,4,0.1,0,1,1,0.5,0.450807884930355
60,4,0.1,0,1,1,0.5,0.4490986070064476
70,4,0.1,0,1,1,0.5,0.44810475793804366
80,4,0.1,0,1,1,0.5,0.4480343685942935
90,4,0.1,0,1,1,0.5,0.4477893409985532
100,4,0.1,0,1,1,0.5,0.4479081700048394
10,5,0.1,0,1,1,0.5,0.53229934202364
20,5,0.1,0,1,1,0.5,0.4865742925253127
30,5,0.1,0,1,1,0.5,0.46475014298919975
40,5,0.1,0,1,1,0.5,0.45468165192270293
50,5,0.1,0,1,1,0.5,0.4505041380797641
60,5,0.1,0,1,1,0.5,0.4487131856516053
70,5,0.1,0,1,1,0.5,0.4482238845769793
80,5,0.1,0,1,1,0.5,0.447934395424793
90,5,0.1,0,1,1,0.5,0.44782144261810825
100,5,0.1,0,1,1,0.5,0.44820282995217103
10,6,0.1,0,1,1,0.5,0.5320523366963171
20,6,0.1,0,1,1,0.5,0.48637105251307905
30,6,0.1,0,1,1,0.5,0.4646555734193177
40,6,0.1,0,1,1,0.5,0.454971602129779
50,6,0.1,0,1,1,0.5,0.45079677584183087
60,6,0.1,0,1,1,0.5,0.448674290963018
70,6,0.1,0,1,1,0.5,0.4484954949671503
80,6,0.1,0,1,1,0.5,0.448377602766314
90,6,0.1,0,1,1,0.5,0.44780300317155947
100,6,0.1,0,1,1,0.5,0.44800305208661306
10,7,0.1,0,1,1,0.5,0.5320144976966127
20,7,0.1,0,1,1,0.5,0.4864909069333438
30,7,0.1,0,1,1,0.5,0.4644447023867654
40,7,0.1,0,1,1,0.5,0.45453889587378704
50,7,0.1,0,1,1,0.5,0.45047083353402195
60,7,0.1,0,1,1,0.5,0.4495500347355719
70,7,0.1,0,1,1,0.5,0.4480483047009429
80,7,0.1,0,1,1,0.5,0.4482340970794894
90,7,0.1,0,1,1,0.5,0.4481865063959682
100,7,0.1,0,1,1,0.5,0.44876319497616807
10,8,0.1,0,1,1,0.5,0.5321800875854226
20,8,0.1,0,1,1,0.5,0.486362794436932
30,8,0.1,0,1,1,0.5,0.4643391375890275
40,8,0.1,0,1,1,0.5,0.45480609703511415
50,8,0.1,0,1,1,0.5,0.4505243332116035
60,8,0.1,0,1,1,0.5,0.4492973328532376
70,8,0.1,0,1,1,0.5,0.44905732368193935
80,8,0.1,0,1,1,0.5,0.4489245067023434
90,8,0.1,0,1,1,0.5,0.4490071711846352
100,8,0.1,0,1,1,0.5,0.450075732423935
10,1,0.15,0,1,1,0.5,0.5068176983109047
20,1,0.15,0,1,1,0.5,0.4676262837752696
30,1,0.15,0,1,1,0.5,0.4553693357425204
40,1,0.15,0,1,1,0.5,0.45170892760811376
50,1,0.15,0,1,1,0.5,0.4502053616949667
60,1,0.15,0,1,1,0.5,0.4496114485028157
70,1,0.15,0,1,1,0.5,0.4492859570055845
80,1,0.15,0,1,1,0.5,0.44890311801234023
90,1,0.15,0,1,1,0.5,0.4488756540615698
100,1,0.15,0,1,1,0.5,0.4484755750604762
10,2,0.15,0,1,1,0.5,0.5057676007352805
20,2,0.15,0,1,1,0.5,0.4660304306305032
30,2,0.15,0,1,1,0.5,0.45363774766496917
40,2,0.15,0,1,1,0.5,0.45014464703423707
50,2,0.15,0,1,1,0.5,0.4489532795565823
60,2,0.15,0,1,1,0.5,0.4484792941129211
70,2,0.15,0,1,1,0.5,0.4483683077805075
80,2,0.15,0,1,1,0.5,0.44812456743705253
90,2,0.15,0,1,1,0.5,0.44800092315888485
100,2,0.15,0,1,1,0.5,0.4479582501147835
10,3,0.15,0,1,1,0.5,0.5055450765502474
20,3,0.15,0,1,1,0.5,0.4650835746788235
30,3,0.15,0,1,1,0.5,0.4530586648483945
40,3,0.15,0,1,1,0.5,0.44941370033715966
50,3,0.15,0,1,1,0.5,0.4483955172112818
60,3,0.15,0,1,1,0.5,0.4480374608667874
70,3,0.15,0,1,1,0.5,0.44797463520186037
80,3,0.15,0,1,1,0.5,0.44777657814019683
90,3,0.15,0,1,1,0.5,0.4476977886219686
100,3,0.15,0,1,1,0.5,0.4478610286488657
10,4,0.15,0,1,1,0.5,0.5051294820852277
20,4,0.15,0,1,1,0.5,0.4648717323891136
30,4,0.15,0,1,1,0.5,0.45234312728602905
40,4,0.15,0,1,1,0.5,0.44898926684892243
50,4,0.15,0,1,1,0.5,0.448158557090229
60,4,0.15,0,1,1,0.5,0.4479518500693575
70,4,0.15,0,1,1,0.5,0.44773993189766675
80,4,0.15,0,1,1,0.5,0.4479775990202414
90,4,0.15,0,1,1,0.5,0.4478847491515944
100,4,0.15,0,1,1,0.5,0.4480514012134464
10,5,0.15,0,1,1,0.5,0.5049562685371141
20,5,0.15,0,1,1,0.5,0.4644097624667369
30,5,0.15,0,1,1,0.5,0.4522444933399675
40,5,0.15,0,1,1,0.5,0.44903624172750206
50,5,0.15,0,1,1,0.5,0.44816735355689413
60,5,0.15,0,1,1,0.5,0.44801678763480013
70,5,0.15,0,1,1,0.5,0.44780773682802755
80,5,0.15,0,1,1,0.5,0.448106707882532
90,5,0.15,0,1,1,0.5,0.44824619073044736
100,5,0.15,0,1,1,0.5,0.4479534181710706
10,6,0.15,0,1,1,0.5,0.5048826216865305
20,6,0.15,0,1,1,0.5,0.46436104320146515
30,6,0.15,0,1,1,0.5,0.45211443757945863
40,6,0.15,0,1,1,0.5,0.4489743541505716
50,6,0.15,0,1,1,0.5,0.4480686657999921
60,6,0.15,0,1,1,0.5,0.4479927316792697
70,6,0.15,0,1,1,0.5,0.4485652739349814
80,6,0.15,0,1,1,0.5,0.4484339202099699
90,6,0.15,0,1,1,0.5,0.44845379843817557
100,6,0.15,0,1,1,0.5,0.4491972038079494
